Programme code,Study Year,Academic Year,Course,Course Type
10032,2.0,2013-2014,1080,compulsory-elective
10032,2.0,2013-2014,1156,elective
10032,2.0,2013-2014,1091,elective
10032,2.0,2013-2014,1064,elective
10032,2.0,2013-2014,1055,elective
10032,2.0,2013-2014,1015,elective
10032,2.0,2014-2015,1202,compulsory
10032,2.0,2014-2015,1193,compulsory
10032,2.0,2014-2015,1124,compulsory-elective
10032,2.0,2014-2015,1096,compulsory-elective
10032,2.0,2014-2015,1066,compulsory-elective
10032,2.0,2014-2015,1133,elective
10032,2.0,2014-2015,1131,elective
10032,2.0,2014-2015,1082,elective
10032,2.0,2014-2015,1052,elective
10032,2.0,2015-2016,1253,compulsory
10032,2.0,2015-2016,1228,compulsory
10032,2.0,2015-2016,1298,compulsory-elective
10032,2.0,2015-2016,1233,compulsory-elective
10032,2.0,2015-2016,1181,compulsory-elective
10032,2.0,2015-2016,1246,elective
10032,2.0,2015-2016,1203,elective
10032,2.0,2015-2016,1146,elective
10032,2.0,2015-2016,1135,elective
10032,2.0,2015-2016,1074,elective
10032,2.0,2016-2017,1240,compulsory
10032,2.0,2016-2017,1198,compulsory
10032,2.0,2016-2017,1282,compulsory-elective
10032,2.0,2016-2017,1165,compulsory-elective
10032,2.0,2016-2017,1079,compulsory-elective
10032,2.0,2016-2017,1291,elective
10032,2.0,2016-2017,1285,elective
10032,2.0,2016-2017,1137,elective
10032,2.0,2016-2017,1085,elective
10032,2.0,2016-2017,1018,elective
10032,2.0,2016-2017,1003,elective
10032,2.0,2017-2018,1122,compulsory
10032,2.0,2017-2018,1084,compulsory
10032,2.0,2017-2018,1268,compulsory-elective
10032,2.0,2017-2018,1224,compulsory-elective
10032,2.0,2017-2018,1147,compulsory-elective
10032,2.0,2017-2018,1104,compulsory-elective
10032,2.0,2017-2018,1272,compulsory-elective
10032,2.0,2017-2018,1233,compulsory-elective
10032,2.0,2017-2018,1182,compulsory-elective
10032,2.0,2017-2018,1108,compulsory-elective
10032,2.0,2018-2019,1237,compulsory
10032,2.0,2018-2019,1025,compulsory
10032,2.0,2018-2019,1127,compulsory-elective
10032,2.0,2018-2019,1126,compulsory-elective
10032,2.0,2018-2019,1123,compulsory-elective
10032,2.0,2018-2019,1015,compulsory-elective
10032,2.0,2018-2019,1268,elective
10032,2.0,2018-2019,1257,elective
10032,2.0,2018-2019,1154,elective
10032,2.0,2018-2019,1147,elective
10032,2.0,2018-2019,1034,elective
10032,2.0,2019-2020,1194,compulsory
10032,2.0,2019-2020,1108,compulsory
10032,2.0,2019-2020,1220,compulsory-elective
10032,2.0,2019-2020,1097,compulsory-elective
10032,2.0,2019-2020,1026,compulsory-elective
10032,2.0,2019-2020,1010,compulsory-elective
10032,2.0,2019-2020,1222,elective
10032,2.0,2019-2020,1218,elective
10032,2.0,2019-2020,1188,elective
10032,2.0,2019-2020,1177,elective
10032,2.0,2019-2020,1107,elective
10032,2.0,2020-2021,1282,compulsory
10032,2.0,2020-2021,1074,compulsory
10032,2.0,2020-2021,1272,compulsory
10032,2.0,2020-2021,1239,compulsory
10032,2.0,2020-2021,1290,elective
10032,2.0,2020-2021,1187,elective
10032,2.0,2020-2021,1179,elective
10032,2.0,2020-2021,1157,elective
10032,2.0,2020-2021,1047,elective
10032,2.0,2020-2021,1035,elective
10032,2.0,2021-2022,1249,compulsory
10032,2.0,2021-2022,1177,compulsory
10032,2.0,2021-2022,1099,compulsory
10032,2.0,2021-2022,1054,compulsory
10032,2.0,2021-2022,1294,elective
10032,2.0,2021-2022,1104,elective
10032,2.0,2021-2022,1062,elective
10032,2.0,2021-2022,1019,elective
10032,2.0,2022-2023,1102,compulsory
10032,2.0,2022-2023,1280,compulsory-elective
10032,2.0,2022-2023,1156,compulsory-elective
10032,2.0,2022-2023,1057,compulsory-elective
10032,2.0,2022-2023,1276,elective
10032,2.0,2022-2023,1224,elective
10032,2.0,2022-2023,1171,elective
10032,2.0,2022-2023,1141,elective
10032,2.0,2022-2023,1085,elective
10032,2.0,2023-2024,1048,compulsory
10032,2.0,2023-2024,1014,compulsory
10032,2.0,2023-2024,1289,compulsory-elective
10032,2.0,2023-2024,1247,compulsory-elective
10032,2.0,2023-2024,1209,compulsory-elective
10032,2.0,2023-2024,1152,compulsory-elective
10032,2.0,2023-2024,1259,elective
10032,2.0,2023-2024,1252,elective
10032,2.0,2023-2024,1178,elective
10032,2.0,2023-2024,1155,elective
10032,2.0,2023-2024,1130,elective
10032,3.0,2013-2014,1066,compulsory
10032,3.0,2013-2014,1026,compulsory
10032,3.0,2013-2014,1176,compulsory-elective
10032,3.0,2013-2014,1101,compulsory-elective
10032,3.0,2013-2014,1047,compulsory-elective
10032,3.0,2013-2014,1012,compulsory-elective
10032,3.0,2013-2014,1290,compulsory-elective
10032,3.0,2013-2014,1284,compulsory-elective
10032,3.0,2013-2014,1276,compulsory-elective
10032,3.0,2013-2014,1105,compulsory-elective
10032,3.0,2014-2015,1072,compulsory
10032,3.0,2014-2015,1140,compulsory-elective
10032,3.0,2014-2015,1123,compulsory-elective
10032,3.0,2014-2015,1006,compulsory-elective
10032,3.0,2014-2015,1234,elective
10032,3.0,2014-2015,1085,elective
10032,3.0,2014-2015,1078,elective
10032,3.0,2014-2015,1037,elective
10032,3.0,2015-2016,1247,compulsory
10032,3.0,2015-2016,1254,compulsory-elective
10032,3.0,2015-2016,1252,compulsory-elective
10032,3.0,2015-2016,1074,compulsory-elective
10032,3.0,2015-2016,1014,compulsory-elective
10032,3.0,2015-2016,1226,elective
10032,3.0,2015-2016,1215,elective
10032,3.0,2015-2016,1102,elective
10032,3.0,2015-2016,1026,elective
10032,3.0,2015-2016,1013,elective
10032,3.0,2016-2017,1186,compulsory
10032,3.0,2016-2017,1004,compulsory
10032,3.0,2016-2017,1133,compulsory-elective
10032,3.0,2016-2017,1122,compulsory-elective
10032,3.0,2016-2017,1003,compulsory-elective
10032,3.0,2016-2017,1292,elective
10032,3.0,2016-2017,1250,elective
10032,3.0,2016-2017,1168,elective
10032,3.0,2016-2017,1094,elective
10032,3.0,2016-2017,1038,elective
10032,3.0,2017-2018,1236,compulsory
10032,3.0,2017-2018,1109,compulsory
10032,3.0,2017-2018,1200,compulsory-elective
10032,3.0,2017-2018,1189,compulsory-elective
10032,3.0,2017-2018,1075,compulsory-elective
10032,3.0,2017-2018,1157,elective
10032,3.0,2017-2018,1126,elective
10032,3.0,2017-2018,1088,elective
10032,3.0,2017-2018,1083,elective
10032,3.0,2017-2018,1060,elective
10032,3.0,2017-2018,1037,elective
10032,3.0,2018-2019,1266,compulsory
10032,3.0,2018-2019,1206,compulsory
10032,3.0,2018-2019,1295,compulsory
10032,3.0,2018-2019,1281,compulsory
10032,3.0,2018-2019,1259,elective
10032,3.0,2018-2019,1216,elective
10032,3.0,2018-2019,1079,elective
10032,3.0,2018-2019,1017,elective
10032,3.0,2019-2020,1230,compulsory
10032,3.0,2019-2020,1239,compulsory-elective
10032,3.0,2019-2020,1217,compulsory-elective
10032,3.0,2019-2020,1291,elective
10032,3.0,2019-2020,1277,elective
10032,3.0,2019-2020,1157,elective
10032,3.0,2019-2020,1144,elective
10032,3.0,2019-2020,1120,elective
10032,3.0,2019-2020,1105,elective
10032,3.0,2020-2021,1224,compulsory
10032,3.0,2020-2021,1045,compulsory
10032,3.0,2020-2021,1286,compulsory-elective
10032,3.0,2020-2021,1197,compulsory-elective
10032,3.0,2020-2021,1192,compulsory-elective
10032,3.0,2020-2021,1067,compulsory-elective
10032,3.0,2020-2021,1299,compulsory-elective
10032,3.0,2020-2021,1220,compulsory-elective
10032,3.0,2020-2021,1131,compulsory-elective
10032,3.0,2020-2021,1128,compulsory-elective
10032,3.0,2021-2022,1270,compulsory
10032,3.0,2021-2022,1248,compulsory-elective
10032,3.0,2021-2022,1215,compulsory-elective
10032,3.0,2021-2022,1213,compulsory-elective
10032,3.0,2021-2022,1088,compulsory-elective
10032,3.0,2021-2022,1280,elective
10032,3.0,2021-2022,1279,elective
10032,3.0,2021-2022,1204,elective
10032,3.0,2021-2022,1165,elective
10032,3.0,2021-2022,1164,elective
10032,3.0,2022-2023,1191,compulsory
10032,3.0,2022-2023,1299,compulsory-elective
10032,3.0,2022-2023,1223,compulsory-elective
10032,3.0,2022-2023,1180,compulsory-elective
10032,3.0,2022-2023,1003,compulsory-elective
10032,3.0,2022-2023,1238,compulsory-elective
10032,3.0,2022-2023,1217,compulsory-elective
10032,3.0,2022-2023,1098,compulsory-elective
10032,3.0,2022-2023,1084,compulsory-elective
10032,3.0,2023-2024,1264,compulsory
10032,3.0,2023-2024,1032,compulsory
10032,3.0,2023-2024,1185,compulsory-elective
10032,3.0,2023-2024,1150,compulsory-elective
10032,3.0,2023-2024,1038,compulsory-elective
10032,3.0,2023-2024,1297,elective
10032,3.0,2023-2024,1275,elective
10032,3.0,2023-2024,1266,elective
10032,3.0,2023-2024,1072,elective
10033,1.0,2013-2014,1008,compulsory
10033,1.0,2013-2014,1208,compulsory-elective
10033,1.0,2013-2014,1160,compulsory-elective
10033,1.0,2013-2014,1054,compulsory-elective
10033,1.0,2013-2014,1016,compulsory-elective
10033,1.0,2013-2014,1265,elective
10033,1.0,2013-2014,1252,elective
10033,1.0,2013-2014,1191,elective
10033,1.0,2013-2014,1166,elective
10033,1.0,2013-2014,1137,elective
10033,1.0,2014-2015,1058,compulsory
10033,1.0,2014-2015,1097,compulsory-elective
10033,1.0,2014-2015,1064,compulsory-elective
10033,1.0,2014-2015,1038,compulsory-elective
10033,1.0,2014-2015,1009,compulsory-elective
10033,1.0,2014-2015,1182,elective
10033,1.0,2014-2015,1141,elective
10033,1.0,2014-2015,1120,elective
10033,1.0,2014-2015,1107,elective
10033,1.0,2014-2015,1094,elective
10033,1.0,2014-2015,1046,elective
10033,1.0,2015-2016,1169,compulsory
10033,1.0,2015-2016,1133,compulsory-elective
10033,1.0,2015-2016,1039,compulsory-elective
10033,1.0,2015-2016,1284,elective
10033,1.0,2015-2016,1257,elective
10033,1.0,2015-2016,1247,elective
10033,1.0,2015-2016,1246,elective
10033,1.0,2015-2016,1163,elective
10033,1.0,2015-2016,1056,elective
10033,1.0,2016-2017,1168,compulsory
10033,1.0,2016-2017,1057,compulsory
10033,1.0,2016-2017,1239,compulsory
10033,1.0,2016-2017,1046,compulsory
10033,1.0,2016-2017,1178,elective
10033,1.0,2016-2017,1167,elective
10033,1.0,2016-2017,1158,elective
10033,1.0,2016-2017,1088,elective
10033,1.0,2016-2017,1085,elective
10033,1.0,2016-2017,1059,elective
10033,1.0,2017-2018,1184,compulsory
10033,1.0,2017-2018,1025,compulsory
10033,1.0,2017-2018,1268,compulsory-elective
10033,1.0,2017-2018,1250,compulsory-elective
10033,1.0,2017-2018,1142,compulsory-elective
10033,1.0,2017-2018,1034,compulsory-elective
10033,1.0,2017-2018,1188,compulsory-elective
10033,1.0,2017-2018,1148,compulsory-elective
10033,1.0,2017-2018,1065,compulsory-elective
10033,1.0,2017-2018,1024,compulsory-elective
10033,1.0,2018-2019,1206,compulsory
10033,1.0,2018-2019,1041,compulsory
10033,1.0,2018-2019,1240,compulsory-elective
10033,1.0,2018-2019,1145,compulsory-elective
10033,1.0,2018-2019,1119,compulsory-elective
10033,1.0,2018-2019,1091,compulsory-elective
10033,1.0,2018-2019,1264,elective
10033,1.0,2018-2019,1220,elective
10033,1.0,2018-2019,1086,elective
10033,1.0,2018-2019,1060,elective
10033,1.0,2018-2019,1051,elective
10033,1.0,2018-2019,1016,elective
10033,1.0,2019-2020,1215,compulsory
10033,1.0,2019-2020,1248,compulsory-elective
10033,1.0,2019-2020,1218,compulsory-elective
10033,1.0,2019-2020,1140,compulsory-elective
10033,1.0,2019-2020,1223,elective
10033,1.0,2019-2020,1075,elective
10033,1.0,2019-2020,1048,elective
10033,1.0,2019-2020,1028,elective
10033,1.0,2020-2021,1077,compulsory
10033,1.0,2020-2021,1289,compulsory-elective
10033,1.0,2020-2021,1105,compulsory-elective
10033,1.0,2020-2021,1024,compulsory-elective
10033,1.0,2020-2021,1269,elective
10033,1.0,2020-2021,1216,elective
10033,1.0,2020-2021,1172,elective
10033,1.0,2020-2021,1131,elective
10033,1.0,2021-2022,1162,compulsory
10033,1.0,2021-2022,1157,compulsory
10033,1.0,2021-2022,1295,compulsory-elective
10033,1.0,2021-2022,1281,compulsory-elective
10033,1.0,2021-2022,1255,compulsory-elective
10033,1.0,2021-2022,1245,elective
10033,1.0,2021-2022,1236,elective
10033,1.0,2021-2022,1137,elective
10033,1.0,2021-2022,1087,elective
10033,1.0,2021-2022,1018,elective
10033,1.0,2022-2023,1197,compulsory
10033,1.0,2022-2023,1094,compulsory
10033,1.0,2022-2023,1244,compulsory
10033,1.0,2022-2023,1179,compulsory
10033,1.0,2022-2023,1235,elective
10033,1.0,2022-2023,1204,elective
10033,1.0,2022-2023,1196,elective
10033,1.0,2022-2023,1089,elective
10033,1.0,2022-2023,1080,elective
10033,1.0,2022-2023,1075,elective
10033,1.0,2023-2024,1269,compulsory
10033,1.0,2023-2024,1267,compulsory
10033,1.0,2023-2024,1141,compulsory-elective
10033,1.0,2023-2024,1114,compulsory-elective
10033,1.0,2023-2024,1069,compulsory-elective
10033,1.0,2023-2024,1066,compulsory-elective
10033,1.0,2023-2024,1290,elective
10033,1.0,2023-2024,1261,elective
10033,1.0,2023-2024,1150,elective
10033,1.0,2023-2024,1077,elective
10033,1.0,2023-2024,1076,elective
10033,1.0,2023-2024,1062,elective
10033,2.0,2013-2014,1117,compulsory
10033,2.0,2013-2014,1202,compulsory-elective
10033,2.0,2013-2014,1183,compulsory-elective
10033,2.0,2013-2014,1041,compulsory-elective
10033,2.0,2013-2014,1288,elective
10033,2.0,2013-2014,1211,elective
10033,2.0,2013-2014,1196,elective
10033,2.0,2013-2014,1190,elective
10033,2.0,2014-2015,1229,compulsory
10033,2.0,2014-2015,1171,compulsory
10033,2.0,2014-2015,1291,compulsory
10033,2.0,2014-2015,1118,compulsory
10033,2.0,2014-2015,1250,elective
10033,2.0,2014-2015,1206,elective
10033,2.0,2014-2015,1135,elective
10033,2.0,2014-2015,1132,elective
10033,2.0,2014-2015,1064,elective
10033,2.0,2014-2015,1051,elective
10033,2.0,2015-2016,1255,compulsory
10033,2.0,2015-2016,1155,compulsory-elective
10033,2.0,2015-2016,1146,compulsory-elective
10033,2.0,2015-2016,1064,compulsory-elective
10033,2.0,2015-2016,1174,elective
10033,2.0,2015-2016,1111,elective
10033,2.0,2015-2016,1050,elective
10033,2.0,2015-2016,1037,elective
10033,2.0,2015-2016,1036,elective
10033,2.0,2016-2017,1113,compulsory
10033,2.0,2016-2017,1272,compulsory-elective
10033,2.0,2016-2017,1209,compulsory-elective
10033,2.0,2016-2017,1136,compulsory-elective
10033,2.0,2016-2017,1027,compulsory-elective
10033,2.0,2016-2017,1263,elective
10033,2.0,2016-2017,1213,elective
10033,2.0,2016-2017,1187,elective
10033,2.0,2016-2017,1048,elective
10033,2.0,2016-2017,1014,elective
10033,2.0,2017-2018,1275,compulsory
10033,2.0,2017-2018,1099,compulsory
10033,2.0,2017-2018,1258,compulsory-elective
10033,2.0,2017-2018,1182,compulsory-elective
10033,2.0,2017-2018,1134,compulsory-elective
10033,2.0,2017-2018,1216,elective
10033,2.0,2017-2018,1181,elective
10033,2.0,2017-2018,1120,elective
10033,2.0,2017-2018,1014,elective
10033,2.0,2018-2019,1289,compulsory
10033,2.0,2018-2019,1278,compulsory
10033,2.0,2018-2019,1287,compulsory-elective
10033,2.0,2018-2019,1255,compulsory-elective
10033,2.0,2018-2019,1107,compulsory-elective
10033,2.0,2018-2019,1246,elective
10033,2.0,2018-2019,1206,elective
10033,2.0,2018-2019,1192,elective
10033,2.0,2018-2019,1041,elective
10033,2.0,2018-2019,1035,elective
10033,2.0,2019-2020,1211,compulsory
10033,2.0,2019-2020,1288,compulsory-elective
10033,2.0,2019-2020,1061,compulsory-elective
10033,2.0,2019-2020,1206,elective
10033,2.0,2019-2020,1174,elective
10033,2.0,2019-2020,1104,elective
10033,2.0,2019-2020,1076,elective
10033,2.0,2019-2020,1047,elective
10033,2.0,2020-2021,1274,compulsory
10033,2.0,2020-2021,1222,compulsory-elective
10033,2.0,2020-2021,1012,compulsory-elective
10033,2.0,2020-2021,1138,elective
10033,2.0,2020-2021,1080,elective
10033,2.0,2020-2021,1071,elective
10033,2.0,2020-2021,1041,elective
10033,2.0,2020-2021,1027,elective
10033,2.0,2021-2022,1117,compulsory
10033,2.0,2021-2022,1180,compulsory-elective
10033,2.0,2021-2022,1108,compulsory-elective
10033,2.0,2021-2022,1028,compulsory-elective
10033,2.0,2021-2022,1263,elective
10033,2.0,2021-2022,1218,elective
10033,2.0,2021-2022,1148,elective
10033,2.0,2021-2022,1092,elective
10033,2.0,2021-2022,1020,elective
10033,2.0,2022-2023,1272,compulsory
10033,2.0,2022-2023,1139,compulsory
10033,2.0,2022-2023,1287,compulsory-elective
10033,2.0,2022-2023,1162,compulsory-elective
10033,2.0,2022-2023,1004,compulsory-elective
10033,2.0,2022-2023,1232,elective
10033,2.0,2022-2023,1121,elective
10033,2.0,2022-2023,1074,elective
10033,2.0,2022-2023,1051,elective
10033,2.0,2023-2024,1299,compulsory
10033,2.0,2023-2024,1279,compulsory-elective
10033,2.0,2023-2024,1091,compulsory-elective
10033,2.0,2023-2024,1036,compulsory-elective
10033,2.0,2023-2024,1253,elective
10033,2.0,2023-2024,1229,elective
10033,2.0,2023-2024,1192,elective
10033,2.0,2023-2024,1185,elective
10034,1.0,2013-2014,1049,compulsory
10034,1.0,2013-2014,1255,compulsory-elective
10034,1.0,2013-2014,1219,compulsory-elective
10034,1.0,2013-2014,1211,compulsory-elective
10034,1.0,2013-2014,1116,compulsory-elective
10034,1.0,2013-2014,1292,elective
10034,1.0,2013-2014,1282,elective
10034,1.0,2013-2014,1148,elective
10034,1.0,2013-2014,1142,elective
10034,1.0,2013-2014,1073,elective
10034,1.0,2014-2015,1274,compulsory
10034,1.0,2014-2015,1236,compulsory-elective
10034,1.0,2014-2015,1057,compulsory-elective
10034,1.0,2014-2015,1007,compulsory-elective
10034,1.0,2014-2015,1293,elective
10034,1.0,2014-2015,1228,elective
10034,1.0,2014-2015,1166,elective
10034,1.0,2014-2015,1111,elective
10034,1.0,2014-2015,1065,elective
10034,1.0,2015-2016,1087,compulsory
10034,1.0,2015-2016,1228,compulsory-elective
10034,1.0,2015-2016,1172,compulsory-elective
10034,1.0,2015-2016,1089,compulsory-elective
10034,1.0,2015-2016,1056,compulsory-elective
10034,1.0,2015-2016,1239,compulsory-elective
10034,1.0,2015-2016,1207,compulsory-elective
10034,1.0,2015-2016,1153,compulsory-elective
10034,1.0,2015-2016,1113,compulsory-elective
10034,1.0,2016-2017,1057,compulsory
10034,1.0,2016-2017,1249,compulsory-elective
10034,1.0,2016-2017,1175,compulsory-elective
10034,1.0,2016-2017,1022,compulsory-elective
10034,1.0,2016-2017,1017,compulsory-elective
10034,1.0,2016-2017,1277,elective
10034,1.0,2016-2017,1264,elective
10034,1.0,2016-2017,1262,elective
10034,1.0,2016-2017,1217,elective
10034,1.0,2016-2017,1097,elective
10034,1.0,2017-2018,1185,compulsory
10034,1.0,2017-2018,1286,compulsory-elective
10034,1.0,2017-2018,1249,compulsory-elective
10034,1.0,2017-2018,1227,compulsory-elective
10034,1.0,2017-2018,1191,elective
10034,1.0,2017-2018,1174,elective
10034,1.0,2017-2018,1166,elective
10034,1.0,2017-2018,1124,elective
10034,1.0,2017-2018,1054,elective
10034,1.0,2018-2019,1205,compulsory
10034,1.0,2018-2019,1034,compulsory
10034,1.0,2018-2019,1299,compulsory-elective
10034,1.0,2018-2019,1286,compulsory-elective
10034,1.0,2018-2019,1185,compulsory-elective
10034,1.0,2018-2019,1161,compulsory-elective
10034,1.0,2018-2019,1266,compulsory-elective
10034,1.0,2018-2019,1159,compulsory-elective
10034,1.0,2018-2019,1101,compulsory-elective
10034,1.0,2018-2019,1100,compulsory-elective
10034,1.0,2019-2020,1078,compulsory
10034,1.0,2019-2020,1098,compulsory-elective
10034,1.0,2019-2020,1082,compulsory-elective
10034,1.0,2019-2020,1053,compulsory-elective
10034,1.0,2019-2020,1014,compulsory-elective
10034,1.0,2019-2020,1176,elective
10034,1.0,2019-2020,1132,elective
10034,1.0,2019-2020,1122,elective
10034,1.0,2019-2020,1106,elective
10034,1.0,2019-2020,1025,elective
